,beat_num,tot_pop,white_nothisp,black_nothisp,tot_hisp,year
2560,734,3481,32,3188,259,2019
2561,735,5014,55,4644,156,2019
2562,811,24302,12616,406,10969,2019
2563,812,17178,7994,423,8386,2019
2564,813,23108,4453,435,18020,2019
2565,814,10051,2764,1272,5820,2019
2566,815,16808,2913,377,12506,2019
2567,821,10524,969,34,8661,2019
2568,822,20582,1402,167,18623,2019
2569,823,19554,1346,3185,14877,2019
2570,824,14330,491,1706,11995,2019
2571,825,7458,110,3937,3310,2019
2572,831,13915,423,5923,7035,2019
2573,832,6949,125,5668,975,2019
2574,833,20584,2253,1505,16614,2019
2575,834,25958,3416,8550,13303,2019
2576,835,16907,479,12497,3056,2019
2577,911,11290,720,1389,7374,2019
2578,912,15046,2712,149,8488,2019
2579,913,15735,5260,524,4144,2019
2580,914,18896,3192,408,1189,2019
2581,915,12695,5242,1133,2751,2019
2582,921,14883,1347,276,11709,2019
2583,922,15691,860,58,13685,2019
2584,923,14204,533,231,13327,2019
2585,924,8281,309,146,7435,2019
2586,925,6671,3364,1323,1588,2019
2587,931,8862,507,432,7871,2019
2588,932,6606,85,3222,3248,2019
2589,933,5746,441,1282,3938,2019
2590,934,4214,79,3457,672,2019
2591,935,2173,324,1556,170,2019
2592,1011,5705,65,5464,161,2019
2593,1012,4629,85,3993,268,2019
2594,1013,9782,460,1452,7840,2019
2595,1014,4973,158,4507,296,2019
2596,1021,4359,86,4039,227,2019
2597,1022,4745,266,3477,958,2019
2598,1023,5979,728,1318,3843,2019
2599,1024,10008,158,980,8818,2019
2600,1031,17270,510,23,16697,2019
2601,1032,11201,111,145,10926,2019
2602,1033,12177,907,3585,7620,2019
2603,1034,13150,1776,2536,8683,2019
2604,1111,9443,376,4379,4538,2019
2605,1112,7925,87,5220,2421,2019
2606,1113,3583,93,3285,89,2019
2607,1114,2077,19,1942,116,2019
2608,1115,2241,13,2111,81,2019
2609,1121,5353,410,3006,1873,2019
2610,1122,5474,218,4726,496,2019
2611,1123,3949,293,3337,213,2019
2612,1124,2452,139,2168,58,2019
2613,1125,1719,119,1504,66,2019
2614,1131,3590,52,3469,51,2019
2615,1132,4493,66,4142,181,2019
2616,1133,5819,322,5156,130,2019
2617,1134,5070,199,4620,139,2019
2618,1135,5486,600,3813,756,2019
2619,1211,7968,3883,985,2729,2019
2620,1212,11781,8871,298,1733,2019
2621,1213,9973,6431,885,1587,2019
2622,1214,9769,6859,1039,577,2019
2623,1215,8886,5099,940,2088,2019
2624,1221,9084,5292,1224,2007,2019
2625,1222,3435,427,2585,285,2019
2626,1223,4199,613,3021,351,2019
2627,1224,6227,3587,1334,380,2019
2628,1225,5235,1286,2283,953,2019
2629,1231,9092,3770,2226,711,2019
2630,1232,15303,7631,2345,1471,2019
2631,1233,5991,1246,1957,2280,2019
2632,1234,13356,1918,371,10467,2019
2633,1235,9802,2624,391,5886,2019
2634,1411,12760,6085,369,5247,2019
2635,1412,10564,3937,194,5623,2019
2636,1413,10537,4911,600,4345,2019
2637,1414,8576,5044,265,2534,2019
2638,1421,11187,5067,640,4946,2019
2639,1422,11845,2614,1199,7617,2019
2640,1423,7670,3011,806,3404,2019
2641,1424,9871,7279,759,1156,2019
2642,1431,8015,3980,349,3051,2019
2643,1432,8609,6184,169,1456,2019
2644,1433,8933,6279,312,1448,2019
2645,1434,11623,8783,359,1536,2019
2646,1511,6354,414,5122,731,2019
2647,1512,5171,404,4589,89,2019
2648,1513,4152,168,3566,386,2019
2649,1522,9687,334,8334,984,2019
2650,1523,5034,132,4683,198,2019
2651,1524,6378,39,5123,1096,2019
2652,1531,6704,101,5698,896,2019
2653,1532,6538,113,5910,494,2019
2654,1533,6532,166,6145,144,2019
2655,1611,18715,14742,174,2680,2019
2656,1612,12892,10505,85,1442,2019
2657,1613,13865,10273,78,2368,2019
2658,1614,14998,11156,256,1607,2019
2659,1621,11715,8572,179,1731,2019
2660,1622,27860,18149,314,6707,2019
2661,1623,19072,10410,349,5614,2019
2662,1624,16070,9010,157,5582,2019
2663,1631,19895,13590,201,4915,2019
2664,1632,14147,8777,416,3998,2019
2665,1633,19566,9127,201,8509,2019
2666,1634,16099,5418,213,9642,2019
2667,1651,0,0,0,0,2019
2668,1652,0,0,0,0,2019
2669,1653,0,0,0,0,2019
2670,1654,1397,610,40,686,2019
2671,1655,0,0,0,0,2019
2672,1711,18231,10605,471,2573,2019
2673,1712,22679,8330,606,8786,2019
2674,1713,12983,4871,857,4605,2019
2675,1722,13987,6722,529,3896,2019
2676,1723,21270,6009,1104,11216,2019
2677,1724,16264,6536,462,7547,2019
2678,1731,13076,5092,329,6681,2019
2679,1732,14179,5734,124,7256,2019
2680,1733,13334,5172,533,6253,2019
2681,1811,8961,7204,477,556,2019
2682,1812,9660,7251,263,674,2019
2683,1813,9161,7029,663,408,2019
2684,1814,11237,9177,409,568,2019
2685,1821,11360,6819,2748,727,2019
2686,1822,3384,2178,504,467,2019
2687,1823,3860,2372,806,188,2019
2688,1824,21744,16434,1475,1218,2019
2689,1831,13220,9640,496,645,2019
2690,1832,9887,6897,724,544,2019
2691,1833,10270,8019,314,409,2019
2692,1834,19547,13026,579,1054,2019
2693,1911,17144,13327,357,1775,2019
2694,1912,14890,11051,561,1717,2019
2695,1913,7980,4674,2090,688,2019
2696,1914,11791,4440,3991,1921,2019
2697,1915,11962,8125,717,1762,2019
2698,1921,13512,10272,216,1800,2019
2699,1922,18609,15247,368,1628,2019
2700,1923,10537,7752,986,1027,2019
2701,1924,11923,9715,326,933,2019
2702,1925,24813,18272,1169,2298,2019
2703,1931,12880,9026,928,1690,2019
2704,1932,12977,10872,348,661,2019
2705,1933,10594,8391,497,610,2019
2706,1934,19327,15669,546,1297,2019
2707,1935,16380,13046,607,1331,2019
2708,2011,18184,8337,671,4012,2019
2709,2012,9897,6291,511,2087,2019
2710,2013,11062,7339,516,1997,2019
2711,2022,9528,4260,1778,1255,2019
2712,2023,9641,5537,1439,990,2019
2713,2024,11344,4911,2312,1662,2019
2714,2031,9912,5947,392,2281,2019
2715,2032,9586,7037,330,1260,2019
2716,2033,7500,3916,914,1438,2019
2717,2211,23019,19284,824,2256,2019
2718,2212,18051,8577,8057,927,2019
2719,2213,11018,3817,6326,497,2019
2720,2221,8208,2087,5703,224,2019
2721,2222,7201,108,6833,217,2019
2722,2223,10704,72,10374,58,2019
2723,2232,7116,41,6940,47,2019
2724,2233,7048,184,6452,185,2019
2725,2234,7385,200,6800,138,2019
2726,2411,24218,12366,3584,4144,2019
2727,2412,19234,7185,1889,3282,2019
2728,2413,25894,8180,3269,5466,2019
2729,2422,8824,3426,3682,1340,2019
2730,2423,11188,4730,3593,1912,2019
2731,2424,12961,4429,3917,3110,2019
2732,2431,6890,3710,1349,1123,2019
2733,2432,15466,7988,2600,3381,2019
2734,2433,22057,11921,3181,3450,2019
2735,2511,13694,5382,209,7166,2019
2736,2512,22473,3674,1147,16727,2019
2737,2513,7307,2036,3315,1703,2019
2738,2514,17040,3957,293,12192,2019
2739,2515,17395,1401,874,14990,2019
2740,2521,19748,2219,429,16442,2019
2741,2522,14006,941,466,12169,2019
2742,2523,12843,3294,488,8407,2019
2743,2524,10772,2228,387,7804,2019
2744,2525,9757,1424,377,7607,2019
2745,2531,6782,225,5310,1175,2019
2746,2532,9580,11,6657,2667,2019
2747,2533,11610,265,4562,6549,2019
2748,2534,11099,538,1202,9228,2019
2749,2535,9941,942,374,8451,2019
2750,3100,24741,20057,169,2603,2019
2751,111,2575,1414,118,226,2020
2752,112,1122,650,81,93,2020
2753,113,1230,696,136,110,2020
2754,114,16616,9973,984,1244,2020
2755,121,7770,3927,353,447,2020
2756,122,5289,2801,623,490,2020
2757,123,15342,8485,1859,1328,2020
2758,124,3163,1171,501,483,2020
2759,131,13675,5491,3417,1015,2020
2760,132,14575,6920,2893,1019,2020
2761,133,6940,593,4354,293,2020
2762,211,7957,1223,4851,411,2020
2763,212,7355,162,6728,192,2020
2764,213,5887,159,5258,205,2020
2765,214,8361,293,7443,268,2020
2766,215,4248,112,3841,142,2020
2767,221,5100,149,4588,181,2020
2768,222,15948,2930,10275,662,2020
2769,223,6463,227,5728,219,2020
2770,224,3447,76,3080,136,2020
2771,225,2203,32,2004,110,2020
2772,231,1996,17,1883,61,2020
2773,232,3745,31,3510,121,2020
2774,233,8558,2278,4299,589,2020
2775,234,12042,4534,3949,1053,2020
2776,235,10400,4662,2247,831,2020
2777,311,3821,20,3571,109,2020
2778,312,4180,42,3893,130,2020
2779,313,5608,278,4843,163,2020
2780,314,5934,843,4102,332,2020
2781,321,8252,159,7571,240,2020
2782,322,4805,30,4524,92,2020
2783,323,7660,34,7217,175,2020
2784,324,7320,75,6877,197,2020
2785,331,12257,1169,9902,380,2020
2786,332,7438,185,6800,199,2020
2787,333,4641,64,4339,94,2020
2788,334,8231,246,7488,215,2020
2789,411,5703,29,5321,139,2020
2790,412,9970,45,9502,174,2020
2791,413,9593,52,9119,183,2020
2792,414,10861,99,10131,250,2020
2793,421,10298,109,9596,260,2020
2794,422,4920,82,4202,475,2020
2795,423,12124,240,8768,2760,2020
2796,424,7729,232,4494,2830,2020
2797,431,10141,371,6314,3233,2020
2798,432,16449,1614,854,13725,2020
2799,433,15050,3881,1156,9685,2020
2800,434,3663,346,1555,1666,2020
2801,511,13196,64,12518,294,2020
2802,512,7193,45,6793,170,2020
2803,513,6429,33,6060,169,2020
2804,522,5395,41,5044,185,2020
2805,523,9775,56,9355,182,2020
2806,524,7956,52,7422,243,2020
2807,531,4189,437,3117,469,2020
2808,532,5697,85,4391,1064,2020
2809,533,6615,39,6201,205,2020
2810,611,8027,34,7400,427,2020
2811,612,8488,47,7904,326,2020
2812,613,7694,31,7280,208,2020
2813,614,9196,73,8595,332,2020
2814,621,6247,27,5929,164,2020
2815,622,3066,7,2931,53,2020
2816,623,6000,33,5708,89,2020
2817,624,8117,33,7709,157,2020
2818,631,9482,52,9069,120,2020
2819,632,9938,70,9472,153,2020
2820,633,6203,17,5920,120,2020
2821,634,5138,33,4847,115,2020
2822,711,3505,20,3081,294,2020
2823,712,4396,32,3787,454,2020
2824,713,5186,63,3966,1062,2020
2825,714,3241,6,2283,879,2020
2826,715,3334,26,2272,959,2020
2827,722,3865,24,3634,107,2020
2828,723,3779,33,3503,157,2020
2829,724,3163,24,2886,195,2020
2830,725,3992,10,3295,583,2020
2831,726,3665,12,2807,740,2020
2832,731,4259,47,4008,110,2020
2833,732,3158,15,2905,160,2020
2834,733,3904,32,3477,291,2020
2835,734,3439,21,2903,396,2020
2836,735,5314,32,4025,1134,2020
2837,811,22745,11309,210,10675,2020
2838,812,16965,6850,401,9181,2020
2839,813,22224,3523,257,18103,2020
2840,814,10031,2130,1295,6346,2020
2841,815,17162,2296,341,13734,2020
2842,821,10037,738,194,8065,2020
2843,822,20964,1011,304,19160,2020
2844,823,21484,911,2737,17516,2020
2845,824,14897,444,1519,12720,2020
2846,825,8738,120,4164,4300,2020
2847,831,14794,527,5320,8679,2020
2848,832,8201,128,5519,2371,2020
2849,833,20717,1542,1278,17616,2020
2850,834,24507,2970,6832,14208,2020
2851,835,16333,488,11613,3854,2020
2852,911,11718,725,854,7817,2020
2853,912,15450,2240,242,8806,2020
2854,913,15172,4196,591,4156,2020
2855,914,18709,2656,499,1346,2020
2856,915,13006,5023,1183,2454,2020
2857,921,13739,855,200,10975,2020
2858,922,17246,822,154,15273,2020
2859,923,15695,599,130,14692,2020
2860,924,7888,352,251,6968,2020
2861,925,6673,2770,1325,1684,2020
2862,931,11201,316,724,10039,2020
2863,932,7234,145,2289,4677,2020
2864,933,6648,215,1279,4993,2020
2865,934,4859,58,3174,1512,2020
2866,935,2682,400,1249,825,2020
2867,1011,6023,45,5427,435,2020
2868,1012,5134,60,4464,501,2020
2869,1013,10806,264,1673,8724,2020
2870,1014,5251,114,4524,505,2020
2871,1021,4987,79,4474,344,2020
2872,1022,5065,277,3652,1003,2020
2873,1023,5531,569,1242,3497,2020
2874,1024,10583,204,1399,8817,2020
2875,1031,18866,317,119,18274,2020
2876,1032,11758,183,50,11444,2020
2877,1033,11151,607,2131,8255,2020
2878,1034,11537,1295,1777,8134,2020
2879,1111,8382,224,3802,4181,2020
2880,1112,6962,154,3430,3266,2020
2881,1113,4023,21,3650,270,2020
2882,1114,2041,24,1802,166,2020
2883,1115,2335,21,2034,211,2020
2884,1121,6218,615,2949,2449,2020
2885,1122,6126,160,4982,829,2020
2886,1123,4827,272,3889,538,2020
2887,1124,2481,103,2130,185,2020
2888,1125,2043,112,1701,165,2020
2889,1131,4044,35,3625,301,2020
2890,1132,4707,48,4254,291,2020
2891,1133,6022,130,5445,288,2020
2892,1134,4683,152,4131,296,2020
2893,1135,5894,746,3677,942,2020
2894,1211,8617,4206,952,2892,2020
2895,1212,12379,9030,350,1804,2020
2896,1213,10203,6206,978,1813,2020
2897,1214,12078,8405,843,935,2020
2898,1215,9195,5479,735,2001,2020
2899,1221,8956,5040,858,2131,2020
2900,1222,3928,478,2734,487,2020
2901,1223,4479,770,2989,357,2020
2902,1224,6107,3793,859,400,2020
2903,1225,5704,1368,2386,841,2020
2904,1231,8724,3355,1829,784,2020
2905,1232,16810,8189,2599,1651,2020
2906,1233,6233,1115,1699,3051,2020
2907,1234,12961,2062,487,9820,2020
2908,1235,10142,2485,609,6240,2020
2909,1411,12470,5971,377,5021,2020
2910,1412,10584,4031,480,5207,2020
2911,1413,9740,4596,464,3960,2020
2912,1414,8459,4870,376,2483,2020
2913,1421,10562,4740,821,4138,2020
2914,1422,11155,2670,1169,6761,2020
2915,1423,8180,3409,1002,3178,2020
2916,1424,9511,6652,609,1194,2020
2917,1431,8703,4550,368,2954,2020
2918,1432,8386,5926,188,1279,2020
2919,1433,9073,5971,473,1508,2020
2920,1434,12647,9100,284,1816,2020
2921,1511,7384,131,5960,1139,2020
2922,1512,5532,216,4898,301,2020
2923,1513,4272,162,3664,349,2020
2924,1522,9084,184,8040,686,2020
2925,1523,5791,109,4950,610,2020
2926,1524,6222,60,4738,1307,2020
2927,1531,5946,51,4389,1377,2020
2928,1532,6113,34,5266,689,2020
2929,1533,7132,39,6491,473,2020
2930,1611,19127,14980,146,2629,2020
2931,1612,12706,10230,74,1521,2020
2932,1613,13993,9744,156,2598,2020
2933,1614,15350,10506,401,1865,2020
2934,1621,12097,8712,149,1598,2020
2935,1622,26970,16499,410,6959,2020
2936,1623,17953,9833,289,5031,2020
2937,1624,15193,7844,305,5585,2020
2938,1631,19232,11897,255,5793,2020
2939,1632,14562,8130,362,4934,2020
2940,1633,20248,8635,420,9542,2020
2941,1634,15783,5150,406,9220,2020
2942,1651,0,0,0,0,2020
2943,1652,0,0,0,0,2020
2944,1653,0,0,0,0,2020
2945,1654,1250,572,32,559,2020
2946,1655,0,0,0,0,2020
2947,1711,17656,9837,501,2251,2020
2948,1712,22066,7147,878,8132,2020
2949,1713,12221,4253,704,5205,2020
2950,1722,13838,6610,555,4524,2020
2951,1723,20421,5582,1005,11175,2020
2952,1724,15911,6529,602,6878,2020
2953,1731,12583,4888,385,6112,2020
2954,1732,11736,5040,339,5206,2020
2955,1733,13178,5119,410,6114,2020
2956,1811,8842,6747,484,704,2020
2957,1812,9958,7907,294,631,2020
2958,1813,9081,6785,696,509,2020
2959,1814,11237,8893,497,673,2020
2960,1821,12650,8017,2754,690,2020
2961,1822,4220,2381,955,281,2020
2962,1823,5264,3135,1087,362,2020
2963,1824,22634,17641,1214,1350,2020
2964,1831,14709,11168,405,840,2020
2965,1832,11131,7821,724,750,2020
2966,1833,11020,8312,426,679,2020
2967,1834,22839,14820,977,1573,2020
2968,1911,17604,12687,343,2579,2020
2969,1912,14550,10383,520,2069,2020
2970,1913,7578,4006,1592,1106,2020
2971,1914,11360,4160,4032,1327,2020
2972,1915,12873,7858,1720,1630,2020
2973,1921,12250,9155,207,1379,2020
2974,1922,18708,14735,319,1725,2020
2975,1923,10361,7465,759,1072,2020
2976,1924,12587,9934,312,1015,2020
2977,1925,24353,17076,1363,2438,2020
2978,1931,12953,8865,501,1682,2020
2979,1932,13484,10756,281,963,2020
2980,1933,11170,8816,263,876,2020
2981,1934,20314,15100,743,1618,2020
2982,1935,17338,13329,550,1269,2020
2983,2011,17484,7591,1076,3869,2020
2984,2012,9452,5750,546,1926,2020
2985,2013,10558,6875,646,1634,2020
2986,2022,9079,4241,1477,1183,2020
2987,2023,9995,5265,1759,1103,2020
2988,2024,10379,4859,2134,1282,2020
2989,2031,9274,6031,270,1732,2020
2990,2032,9120,6281,294,1433,2020
2991,2033,6572,3416,932,862,2020
2992,2211,22668,18660,979,2277,2020
2993,2212,17709,8067,7909,999,2020
2994,2213,10140,3521,5658,514,2020
2995,2221,7798,1929,5295,315,2020
2996,2222,7319,20,6946,187,2020
2997,2223,10035,32,9547,243,2020
2998,2232,7158,48,6768,161,2020
2999,2233,6741,66,6369,135,2020
3000,2234,7726,60,7228,228,2020
3001,2411,25079,12130,3823,4473,2020
3002,2412,19090,6340,2508,3891,2020
3003,2413,25079,6482,3662,5080,2020
3004,2422,8916,3234,3243,1530,2020
3005,2423,10977,4446,3007,2229,2020
3006,2424,12331,3386,3793,3906,2020
3007,2431,7303,3506,1423,1466,2020
3008,2432,15985,7668,2328,3438,2020
3009,2433,21449,11397,2670,3419,2020
3010,2511,13898,4607,472,7899,2020
3011,2512,22355,3685,1854,15853,2020
3012,2513,7305,1554,3430,1993,2020
3013,2514,17568,3022,483,13364,2020
3014,2515,16907,932,953,14696,2020
3015,2521,19281,2118,518,16003,2020
3016,2522,14126,857,460,12532,2020
3017,2523,13419,3825,377,8458,2020
3018,2524,10453,2527,390,7018,2020
3019,2525,9623,1550,378,7376,2020
3020,2531,7297,84,5159,1910,2020
3021,2532,10142,103,7012,2868,2020
3022,2533,11128,301,3660,6955,2020
3023,2534,11695,443,1932,9130,2020
3024,2535,10268,1054,738,8134,2020
3025,3100,25718,19787,191,3411,2020
3026,111,271,174.7,47.6,13,1991
3027,112,161.1,120.6,14.8,9.1,1991
3028,113,428.5,267.9,92.1,54.2,1991
3029,114,5066.1,4035.9,631.6,137,1991
3030,121,2005.8,1529.5,199.7,119.8,1991
3031,122,479.9,288.5,92.5,58.9,1991
3032,123,5769.9,3700.1,1459.6,280.8,1991
3033,124,79.4,9.2,43.4,1.8,1991
3034,131,5160.1,440.4,4123.6,51,1991
3035,132,1927.3,220.2,1612.4,13,1991
3036,133,9038.5,415.2,8042.5,54.2,1991
3037,211,8328.9,1242.6,6133.7,141.3,1991
3038,212,13097.6,42.4,12548.2,74.1,1991
3039,213,11446.7,27.5,11049.2,8,1991
3040,214,6505,20.9,6234,64.6,1991
3041,215,8097.2,3.7,7803.1,19.6,1991
3042,221,6491.9,51.5,6174,40.5,1991
3043,222,14837.7,3363.1,10389.4,235.7,1991
3044,223,7076,10.5,6777.6,31.1,1991
3045,224,7713.5,20.6,7467.6,50.1,1991
3046,225,5822.5,14.4,5620,4.9,1991
3047,231,2921.2,6.3,2833.5,5.2,1991
3048,232,4590.8,1.9,4384.2,33.3,1991
3049,233,8484.5,1753.9,6106.6,114.4,1991
3050,234,11949.6,5636.1,4855.9,259.7,1991
3051,235,9854.1,5851.7,2311.3,277.8,1991
3052,311,4596.6,52.2,4373.6,19.4,1991
3053,312,6004.7,22.2,5689.4,56.5,1991
3054,313,6638.8,198.9,6120.9,10.8,1991
3055,314,6814.2,407.5,6128,40.6,1991
3056,321,9616.6,10.2,9208.9,68.9,1991
3057,322,5645.4,11.6,5436.1,16.8,1991
3058,323,9027.1,29.6,8700.8,53.4,1991
3059,324,9206.6,40.3,8799.7,43.6,1991
3060,331,11299.9,1341.6,9380.2,133.1,1991
3061,332,7925.5,161.5,7457.1,42.5,1991
3062,333,5344.7,117.1,5035,51.4,1991
3063,334,9751.3,465.7,8870.7,141.2,1991
